Chr	Cluster_Pos	Num_Reads	Most_Common_Flag	Orientation	Soft_Clips
5	22176095	1	147	Unknown	right:1
3	22176865	10	83	Unknown	right:10
5	22179176	1	163	Unknown	right:1
5	22179779	3	99	Unknown	right:3
3	22180068	10	163	Forward	right:5, left:5
3	22180450	5	99	Unknown	left:5
3	22181218	5	163	Unknown	left:5
5	22181386	1	83	Unknown	right:1
3	22181938	10	163	Forward	right:5, left:5
3	22181951	5	163	Unknown	right:5
3	22183788	5	163	Unknown	left:5
5	22184721	2	99	Reverse	right:1, left:1
5	22185059	2	147	Unknown	right:2
3	22188155	5	147	Unknown	right:5
5	22188444	1	163	Unknown	left:1
5	22189413	2	163	Forward	right:1, left:1
5	22190360	1	83	Unknown	left:1
3	22190939	15	83	Unknown	right:15
5	22192342	2	147	Reverse	left:1, right:1
5	22192725	6	163	Forward	right:3, left:3
3	22192870	10	83	Forward	left:5, right:5
3	22193399	5	83	Unknown	right:5
5	22194227	1	147	Unknown	right:1
5	22195020	1	83	Unknown	right:1
3	22199857	10	147	Reverse	left:5, right:5
3	22200002	5	147	Unknown	right:5
3	22201153	5	163	Unknown	right:5
3	22201276	5	163	Unknown	right:5
3	22204110	5	163	Unknown	right:5
3	22204174	5	147	Unknown	right:5
3	22204200	5	147	Unknown	right:5
3	22204216	5	83	Unknown	left:5
5	22204672	2	83	Unknown	right:2
3	22205222	10	99	Reverse	right:5, left:5
5	22206085	1	163	Unknown	right:1
3	22206481	5	99	Unknown	right:5
3	22206514	10	99	Unknown	right:10
3	22206529	5	99	Unknown	right:5
3	22206556	5	163	Unknown	right:5
3	22206566	15	147	Reverse	both:5, left:10
3	22206572	5	163	Unknown	right:5
5	22208719	1	163	Unknown	right:1
5	22208786	1	83	Unknown	right:1
5	22208804	1	147	Unknown	left:1
5	22209551	1	99	Unknown	left:1
3	22209676	5	83	Unknown	right:5
3	22210105	5	83	Unknown	left:5
5	22210255	1	147	Unknown	left:1
5	22211328	1	163	Unknown	right:1
3	22214316	5	163	Unknown	right:5
3	22215976	5	99	Unknown	left:5
5	22216161	1	83	Unknown	left:1
3	22217783	5	163	Unknown	right:5
3	22219337	10	99	Reverse	right:5, left:5
3	22219802	5	147	Unknown	left:5
3	22220051	5	83	Unknown	left:5
5	22220346	2	163	Forward	right:1, left:1
3	22220985	10	147	Unknown	left:10
5	22221360	1	99	Unknown	right:1
5	22226640	2	99	Unknown	left:2
5	22226682	2	99	Unknown	left:2
5	22226859	1	163	Unknown	right:1
5	22226871	2	147	Unknown	left:2
5	22228890	2	147	Reverse	left:1, right:1
3	22228990	5	99	Unknown	right:5
3	22229421	5	99	Unknown	left:5
3	22231410	10	99	Reverse	right:5, left:5
3	22231812	10	163	Forward	right:5, left:5
3	22232925	15	147	Unknown	right:15
3	22233426	5	83	Unknown	both:5
3	22235074	5	163	Unknown	left:5
5	22236426	2	99	Unknown	left:2
5	22237127	2	147	Unknown	left:2
3	22237494	5	99	Unknown	left:5
5	22237983	1	147	Unknown	left:1
3	22240149	10	99	Reverse	right:5, both:5
5	22240894	1	147	Unknown	left:1
5	22241917	2	163	Forward	right:1, left:1
5	22241964	1	83	Unknown	right:1
3	22245111	5	83	Unknown	right:5
5	22246289	3	147	Unknown	left:3
3	22249033	10	83	Forward	left:5, right:5
3	22249426	5	99	Unknown	left:5
3	22249788	5	83	Unknown	right:5
3	22249836	5	83	Unknown	right:5
5	22250198	2	147	Reverse	left:1, right:1
3	22250615	10	147	Unknown	right:10
5	22251224	2	147	Reverse	left:1, right:1
5	22252622	1	99	Unknown	right:1
5	22252757	2	163	Unknown	left:2
3	22252970	10	163	Forward	right:5, left:5
3	22254190	5	147	Unknown	right:5
5	22254940	1	83	Unknown	right:1
3	22255011	5	163	Unknown	left:5
3	22255069	20	99	Unknown	left:20
3	22255529	5	83	Unknown	right:5
3	22256314	5	163	Unknown	right:5
3	22256382	5	163	Unknown	right:5
3	22256414	5	99	Unknown	right:5
3	22256426	5	99	Unknown	right:5
3	22256446	5	147	Unknown	left:5
5	22260688	1	83	Unknown	right:1
3	22260760	5	99	Unknown	left:5
5	22261516	1	83	Unknown	right:1
3	22262034	10	99	Unknown	right:10
5	22262663	2	99	Unknown	left:2
5	22263145	1	145	Unknown	left:1
5	22263544	1	163	Unknown	right:1
3	22265568	5	99	Unknown	left:5
3	22265686	5	99	Unknown	left:5
5	22266186	1	83	Unknown	right:1
3	22267569	5	99	Unknown	left:5
3	22268193	10	163	Forward	right:5, left:5
3	22268693	10	163	Forward	right:5, left:5
5	22270733	1	99	Unknown	left:1
5	22271162	1	147	Unknown	left:1
3	22271581	5	163	Unknown	right:5
3	22271663	5	83	Unknown	right:5
5	22271681	6	83	Unknown	left:6
5	22272491	2	163	Unknown	right:2
5	22272521	2	99	Uncertain or multiple	right:2
5	22272577	1	163	Unknown	right:1
5	22272608	6	99	Reverse	left:1, right:5
5	22272735	1	99	Unknown	right:1
5	22272784	1	99	Unknown	right:1
5	22272814	2	99	Unknown	right:2
5	22272829	1	163	Unknown	right:1
5	22272851	1	147	Unknown	left:1
5	22273500	1	99	Unknown	left:1
3	22275881	5	99	Unknown	left:5
5	22276156	2	83	Uncertain or multiple	left:2
5	22277376	2	99	Reverse	right:1, left:1
5	22277434	3	99	Unknown	left:3
5	22277447	1	99	Unknown	right:1
3	22278074	5	83	Unknown	right:5
5	22278145	1	99	Unknown	left:1
3	22278345	10	163	Forward	both:5, left:5
5	22281168	1	147	Unknown	right:1
3	22283780	5	99	Unknown	left:5
5	22284024	2	163	Forward	right:1, both:1
3	22284660	5	99	Unknown	right:5
3	22285328	5	99	Unknown	left:5
3	22285772	5	99	Unknown	left:5
3	22286079	10	163	Forward	right:5, left:5
5	22287515	1	163	Unknown	right:1
5	22287600	9	147	Uncertain or multiple	left:9
5	22287853	1	163	Unknown	right:1
5	22287871	1	163	Unknown	right:1
5	22287885	1	163	Unknown	right:1
5	22287896	4	147	Uncertain or multiple	left:4
5	22288908	2	163	Unknown	right:2
5	22289613	1	163	Unknown	right:1
5	22289735	2	83	Uncertain or multiple	left:2
5	22290120	2	99	Reverse	right:1, left:1
5	22290138	2	147	Reverse	left:1, right:1
3	22290777	5	163	Unknown	right:5
5	22292259	2	147	Reverse	left:1, right:1
5	22292922	1	81	Unknown	left:1
5	22294176	1	99	Unknown	left:1
3	22295181	10	99	Unknown	left:10
3	22295730	5	147	Unknown	left:5
5	22295916	2	163	Forward	right:1, left:1
3	22296083	5	99	Unknown	left:5
3	22301382	5	99	Unknown	left:5
5	22301780	2	163	Forward	right:1, left:1
5	22303723	2	163	Forward	right:1, left:1
5	22307927	2	99	Reverse	right:1, left:1
5	22308277	2	99	Reverse	right:1, left:1
5	22309418	1	99	Unknown	right:1
5	22310469	1	99	Unknown	left:1
5	22311992	2	163	Forward	right:1, left:1
5	22312608	1	99	Unknown	left:1
5	22312943	3	83	Unknown	right:3
5	22313062	1	83	Unknown	left:1
5	22315265	1	83	Unknown	right:1
5	22315735	2	83	Forward	left:1, right:1
5	22315752	2	147	Unknown	left:2
3	22317578	5	83	Unknown	left:5
5	22318154	1	83	Unknown	right:1
3	22321034	10	113	Unknown	left:10
3	22321664	5	83	Unknown	right:5
3	22322192	5	99	Unknown	right:5
3	22324444	5	163	Unknown	right:5
5	22324650	2	99	Reverse	right:1, left:1
3	22326263	10	99	Unknown	left:10
5	22326357	1	163	Unknown	right:1
3	22327111	10	163	Unknown	left:10
5	22327608	1	99	Unknown	left:1
5	22328339	1	99	Unknown	left:1
5	22328607	1	99	Unknown	left:1
3	22328655	5	83	Unknown	right:5
3	22329003	10	83	Unknown	right:10
3	22329777	10	99	Unknown	left:10
5	22329822	1	83	Unknown	right:1
3	22330705	5	83	Unknown	right:5
5	22331595	1	99	Unknown	left:1
3	22332123	15	83	Unknown	right:15
5	22333368	1	99	Unknown	left:1
3	22333388	5	99	Unknown	right:5
3	22334774	5	163	Unknown	right:5
5	22335128	2	99	Reverse	right:1, left:1
3	22337077	5	83	Unknown	left:5
5	22338383	1	99	Unknown	left:1
3	22339278	10	147	Reverse	left:5, right:5
3	22339446	5	83	Unknown	right:5
5	22341206	2	163	Forward	right:1, left:1
5	22341733	1	147	Unknown	left:1
5	22341970	1	147	Unknown	left:1
3	22345407	10	163	Forward	right:5, left:5
3	22346809	10	99	Unknown	left:10
5	22347805	1	99	Unknown	left:1
5	22349060	1	99	Unknown	left:1
5	22349081	1	163	Unknown	right:1
3	22352424	5	163	Unknown	right:5
3	22352650	5	99	Unknown	left:5
5	22353294	1	163	Unknown	right:1
5	22354191	1	147	Unknown	left:1
3	22355042	10	163	Forward	right:5, left:5
3	22355950	10	99	Reverse	right:5, left:5
5	22357400	2	99	Reverse	right:1, left:1
3	22357816	10	99	Unknown	left:10
5	22358225	1	163	Unknown	right:1
5	22359011	1	99	Unknown	right:1
5	22359171	2	99	Unknown	left:2
5	22359975	4	99	Reverse	right:2, left:2
3	22360758	10	83	Unknown	right:10
3	22361420	5	147	Unknown	right:5
3	22361911	10	99	Reverse	right:5, left:5
5	22363059	2	83	Unknown	right:2
5	22365931	1	99	Unknown	left:1
3	22365971	10	83	Unknown	right:10
5	22366911	1	163	Unknown	right:1
5	22367047	1	83	Unknown	left:1
3	22367981	5	163	Unknown	right:5
5	22368389	3	83	Unknown	left:3
5	22369168	2	163	Forward	right:1, left:1
3	22369439	5	147	Unknown	left:5
3	22370079	5	99	Unknown	left:5
5	22371348	2	99	Unknown	left:2
3	22371765	5	163	Unknown	right:5
3	22371779	5	163	Unknown	right:5
3	22371869	5	83	Unknown	left:5
3	22373743	5	83	Unknown	right:5
3	22373758	5	99	Unknown	left:5
3	22373765	5	99	Unknown	left:5
3	22374133	5	83	Unknown	right:5
3	22374158	5	83	Unknown	right:5
3	22377121	5	163	Unknown	right:5
3	22377129	15	163	Uncertain or multiple	right:15
3	22377221	10	147	Uncertain or multiple	left:10
3	22377830	20	163	Forward	right:10, left:10
5	22379191	2	147	Reverse	left:1, right:1
3	22379880	5	83	Unknown	right:5
3	22380760	5	99	Unknown	left:5
3	22381101	5	163	Unknown	right:5
3	22381809	5	163	Unknown	right:5
5	22382020	2	83	Uncertain or multiple	left:2
3	22382300	5	83	Unknown	right:5
3	22382388	5	83	Unknown	right:5
5	22382836	1	83	Unknown	right:1
5	22383966	1	99	Unknown	right:1
3	22384498	5	83	Unknown	right:5
3	22384968	5	83	Unknown	right:5
5	22387065	3	99	Unknown	left:3
3	22387588	10	147	Reverse	left:5, right:5
5	22388860	1	83	Unknown	right:1
5	22388906	2	147	Reverse	left:1, right:1
5	22389632	2	83	Unknown	right:2
3	22389897	5	99	Unknown	left:5
5	22390017	1	99	Unknown	left:1
3	22391026	5	99	Unknown	right:5
3	22391046	5	99	Unknown	right:5
3	22391071	20	147	Uncertain or multiple	left:20
5	22392239	2	99	Unknown	left:2
5	22398685	1	147	Unknown	right:1
5	22398738	1	83	Unknown	left:1
3	22399023	5	99	Unknown	left:5
5	22399708	1	99	Unknown	right:1
3	22399721	5	163	Unknown	right:5
5	22401343	1	83	Unknown	right:1
5	22401426	1	83	Unknown	right:1
5	22402042	1	99	Unknown	left:1
3	22403365	5	99	Unknown	left:5
5	22404133	2	147	Reverse	left:1, right:1
5	22404387	1	147	Unknown	left:1
5	22406034	1	99	Unknown	left:1
5	22409989	2	163	Forward	right:1, left:1
3	22410093	5	147	Unknown	right:5
3	22410100	5	99	Unknown	right:5
3	22410220	5	83	Unknown	left:5
5	22411309	2	99	Reverse	right:1, left:1
3	22413648	5	147	Unknown	left:5
3	22414302	10	83	Forward	left:5, right:5
3	22415469	5	163	Unknown	right:5
3	22415512	5	147	Unknown	left:5
5	22415739	2	99	Unknown	left:2
3	22416375	5	99	Unknown	left:5
5	22416469	2	163	Forward	right:1, left:1
3	22417886	10	83	Forward	left:5, right:5
5	22417994	1	99	Unknown	left:1
5	22418796	2	163	Unknown	left:2
5	22420204	4	99	Reverse	right:2, left:2
3	22423765	5	99	Unknown	right:5
5	22423862	1	83	Unknown	left:1
5	22423868	1	163	Unknown	right:1
3	22424347	5	99	Unknown	left:5
3	22424357	5	99	Unknown	left:5
3	22425496	5	99	Unknown	left:5
3	22427602	5	83	Unknown	left:5
3	22428861	10	163	Unknown	right:10
3	22429177	5	83	Unknown	right:5
5	22429858	1	65	Unknown	right:1
3	22429979	20	99	Reverse	left:20
5	22432465	1	161	Unknown	right:1
3	22433009	10	163	Forward	right:5, left:5
3	22435914	5	83	Unknown	right:5
3	22437716	5	99	Unknown	left:5
5	22438208	1	99	Unknown	left:1
5	22438339	1	83	Unknown	both:1
3	22438532	10	99	Unknown	left:10
3	22438745	10	99	Unknown	left:10
5	22439709	1	83	Unknown	right:1
5	22440478	2	163	Forward	right:1, left:1
5	22441296	1	163	Unknown	right:1
3	22441309	5	83	Unknown	right:5
3	22441706	5	147	Unknown	right:5
3	22442933	5	163	Unknown	right:5
5	22443489	1	163	Unknown	right:1
5	22444142	1	99	Unknown	left:1
3	22446668	10	99	Unknown	left:10
5	22447035	1	147	Unknown	right:1
3	22449293	10	83	Forward	left:5, right:5
3	22450875	5	83	Unknown	right:5
5	22450974	2	99	Reverse	right:1, left:1
5	22451944	1	99	Unknown	left:1
3	22452641	10	83	Unknown	right:10
3	22453175	5	83	Unknown	right:5
3	22454784	5	83	Unknown	right:5
3	22457317	5	99	Unknown	left:5
3	22459674	5	163	Unknown	right:5
5	22460516	2	163	Forward	right:1, left:1
5	22465170	1	83	Unknown	right:1
3	22468823	10	99	Unknown	left:10
5	22469924	1	129	Unknown	right:1
5	22471093	1	99	Unknown	right:1
5	22471224	1	147	Unknown	left:1
3	22471651	10	147	Reverse	left:5, right:5
5	22473322	2	83	Unknown	right:2
5	22474079	1	163	Unknown	right:1
5	22474522	2	163	Unknown	left:2
5	22474691	1	83	Unknown	right:1
3	22475411	10	97	Unknown	right:10
5	22475896	3	83	Unknown	right:3
5	22476793	2	163	Forward	both:2
3	22477116	5	163	Unknown	right:5
3	22477215	10	147	Uncertain or multiple	left:10
5	22477360	2	147	Unknown	right:2
3	22477765	10	163	Forward	right:5, left:5
5	22479264	3	99	Unknown	right:1, left:2
3	22479381	10	163	Forward	right:5, left:5
3	22481260	5	83	Unknown	left:5
3	22481989	5	99	Unknown	left:5
3	22482985	5	83	Unknown	right:5
5	22484076	1	99	Unknown	left:1
3	22484785	5	99	Unknown	left:5
5	22485294	1	83	Unknown	right:1
3	22486890	10	163	Forward	right:5, both:5
5	22487221	2	147	Reverse	left:1, right:1
5	22487642	1	83	Unknown	right:1
5	22487696	1	147	Unknown	left:1
5	22489698	1	147	Unknown	right:1
3	22490784	5	99	Unknown	right:5
3	22491602	5	83	Unknown	both:5
5	22493437	1	99	Unknown	left:1
3	22493527	5	99	Unknown	left:5
3	22493579	10	99	Unknown	left:10
5	22494185	1	99	Unknown	right:1
3	22495097	5	163	Unknown	right:5
5	22497030	1	99	Unknown	left:1
5	22497400	1	83	Unknown	right:1
3	22497519	10	99	Unknown	left:10
3	22501552	5	83	Unknown	left:5
5	22501681	2	163	Forward	both:1, left:1
5	22503615	2	163	Unknown	right:2
5	22503847	2	163	Forward	both:2
5	22504445	3	147	Unknown	right:3
5	22504466	1	147	Unknown	right:1
5	22504509	1	147	Unknown	right:1
5	22504560	1	99	Unknown	right:1
5	22504580	1	147	Unknown	left:1
5	22504720	1	147	Unknown	left:1
3	22508317	5	99	Unknown	right:5
5	22508924	2	99	Unknown	right:2
3	22511166	5	147	Unknown	right:5
3	22513459	5	83	Unknown	right:5
3	22514435	5	99	Unknown	left:5
5	22515193	2	99	Unknown	left:2
5	22515632	1	99	Unknown	left:1
5	22517230	1	99	Unknown	left:1
5	22520284	1	163	Unknown	right:1
5	22521751	1	83	Unknown	left:1
3	22522781	5	99	Unknown	right:5
3	22523861	10	83	Unknown	right:10
5	22524533	1	83	Unknown	right:1
5	22525369	1	83	Unknown	right:1
3	22528179	5	83	Unknown	left:5
5	22529599	2	99	Reverse	both:2
5	22530178	2	147	Unknown	right:2
5	22531704	2	99	Unknown	left:2
3	22531931	5	83	Unknown	right:5
5	22531953	2	83	Unknown	right:2
5	22535018	1	147	Unknown	left:1
5	22535091	1	163	Unknown	right:1
5	22535115	1	147	Unknown	left:1
3	22535176	20	163	Forward	right:10, left:10
5	22536985	1	147	Unknown	left:1
3	22538188	5	99	Unknown	left:5
5	22538828	1	83	Unknown	left:1
5	22539539	4	163	Forward	right:2, left:2
3	22539953	5	99	Unknown	left:5
3	22540136	5	83	Unknown	left:5
5	22541494	1	83	Unknown	right:1
3	22542595	5	99	Unknown	right:5
5	22543682	1	99	Unknown	right:1
5	22544674	2	99	Reverse	right:1, left:1
3	22544937	5	83	Unknown	right:5
5	22545775	1	147	Unknown	left:1
3	22546431	15	99	Unknown	left:15
5	22546469	1	163	Unknown	left:1
5	22546825	1	83	Unknown	left:1
5	22547625	1	99	Unknown	left:1
5	22547787	1	163	Unknown	right:1
5	22547880	1	83	Unknown	right:1
5	22548522	1	83	Unknown	right:1
5	22549187	1	99	Unknown	right:1
5	22549203	1	99	Unknown	left:1
5	22550068	1	163	Unknown	right:1
5	22550166	2	147	Uncertain or multiple	left:2
5	22550765	2	147	Reverse	left:1, right:1
3	22551174	5	83	Unknown	right:5
5	22552692	2	147	Reverse	left:1, right:1
3	22552780	5	99	Unknown	left:5
5	22555660	1	99	Unknown	left:1
5	22555892	8	163	Forward	right:4, left:4
3	22556303	5	99	Unknown	left:5
5	22558259	1	99	Unknown	left:1
3	22559733	5	99	Unknown	left:5
3	22560590	10	99	Reverse	right:5, left:5
3	22563715	10	99	Unknown	left:10
3	22564593	10	83	Forward	left:5, right:5
5	22564791	4	163	Forward	right:2, left:2
5	22566518	2	163	Forward	right:1, both:1
3	22566610	5	83	Unknown	left:5
3	22566621	5	163	Unknown	right:5
3	22567118	5	99	Unknown	left:5
3	22568956	10	99	Reverse	right:5, left:5
5	22569079	1	99	Unknown	left:1
3	22569207	5	177	Unknown	left:5
3	22570935	5	99	Unknown	left:5
5	22571100	1	99	Unknown	right:1
5	22571152	1	163	Unknown	right:1
5	22571223	2	147	Uncertain or multiple	left:2
5	22571243	1	99	Unknown	right:1
5	22571284	1	163	Unknown	right:1
3	22572259	5	83	Unknown	right:5
5	22575077	1	163	Unknown	right:1
5	22575274	1	99	Unknown	left:1
3	22575323	5	147	Unknown	right:5
5	22575964	1	147	Unknown	left:1
3	22576272	15	163	Unknown	left:15
5	22577215	2	163	Forward	right:1, left:1
5	22578601	2	99	Uncertain or multiple	right:2
5	22578637	1	163	Unknown	right:1
5	22578697	3	147	Unknown	left:3
5	22580255	2	99	Unknown	right:2
5	22580304	1	83	Unknown	left:1
3	22581139	10	99	Unknown	left:10
5	22582741	1	163	Unknown	right:1
5	22583295	1	147	Unknown	left:1
3	22584689	5	147	Unknown	left:5
5	22584750	1	99	Unknown	left:1
3	22585638	5	99	Unknown	both:5
3	22586504	5	99	Unknown	right:5
3	22586551	5	99	Unknown	right:5
3	22586572	15	163	Unknown	right:15
3	22586594	15	147	Uncertain or multiple	left:15
3	22588033	5	83	Unknown	right:5
5	22590675	4	83	Unknown	right:4
3	22593240	5	83	Unknown	right:5
5	22594539	3	83	Unknown	right:3
3	22597357	25	99	Unknown	left:25
5	22597801	3	147	Unknown	right:3
3	22600226	10	83	Forward	left:5, right:5
3	22600477	10	99	Reverse	right:5, left:5
3	22604917	15	83	Unknown	right:15
5	22607835	1	147	Unknown	left:1
5	22608193	1	83	Unknown	left:1
5	22608931	2	99	Reverse	right:1, left:1
3	22610056	5	163	Unknown	right:5
3	22610451	5	83	Unknown	right:5
3	22614167	5	147	Unknown	left:5
3	22614202	10	163	Unknown	right:10
3	22615268	5	99	Unknown	left:5
3	22617113	5	147	Unknown	left:5
3	22618884	10	83	Forward	left:5, right:5
5	22619846	1	145	Unknown	right:1
3	22621637	5	99	Unknown	right:5
3	22622766	15	83	Unknown	right:15
5	22625123	1	99	Unknown	left:1
3	22625540	10	163	Forward	right:5, left:5
3	22627551	10	163	Forward	right:5, left:5
5	22627945	2	163	Uncertain or multiple	right:2
5	22627980	1	99	Unknown	right:1
3	22629300	5	99	Unknown	right:5
5	22630802	3	83	Unknown	right:3
3	22631469	10	83	Unknown	right:10
3	22631622	5	99	Unknown	left:5
5	22633245	1	99	Unknown	right:1
3	22634284	5	163	Unknown	right:5
3	22634939	5	163	Unknown	right:5
5	22635071	1	147	Unknown	left:1
3	22635876	5	83	Unknown	right:5
3	22636236	10	163	Forward	right:5, left:5
5	22637066	2	99	Unknown	right:2
3	22638215	10	163	Forward	right:5, left:5
3	22638282	5	83	Unknown	right:5
5	22639127	4	147	Reverse	left:2, right:2
5	22639735	2	163	Forward	right:1, left:1
3	22639983	10	99	Reverse	right:5, left:5
3	22640267	10	99	Reverse	right:5, left:5
5	22641437	5	83	Unknown	right:5
3	22641497	10	83	Uncertain or multiple	left:10
5	22641944	1	163	Unknown	right:1
5	22642067	1	147	Unknown	left:1
5	22643417	1	99	Unknown	left:1
5	22644233	1	163	Unknown	right:1
3	22644436	5	99	Unknown	left:5
3	22645191	5	83	Unknown	right:5
5	22645973	1	147	Unknown	right:1
3	22646094	5	99	Unknown	left:5
5	22646474	2	99	Unknown	left:2
3	22647216	10	83	Forward	left:5, right:5
5	22647348	1	163	Unknown	right:1
3	22649469	5	99	Unknown	left:5
5	22649569	1	147	Unknown	left:1
3	22650357	5	83	Unknown	left:5
3	22650424	5	83	Unknown	right:5
3	22650439	5	147	Unknown	left:5
3	22651147	15	83	Unknown	right:15
5	22651186	2	99	Unknown	left:2
3	22652340	10	83	Forward	left:5, right:5
3	22652489	5	163	Unknown	left:5
5	22652525	1	163	Unknown	right:1
3	22652862	5	163	Unknown	left:5
5	22652913	1	99	Unknown	left:1
3	22653395	10	163	Forward	right:5, left:5
5	22655848	4	147	Reverse	left:2, right:2
5	22657725	2	99	Reverse	right:1, left:1
5	22657769	1	83	Unknown	right:1
5	22660715	1	163	Unknown	right:1
3	22661211	5	99	Unknown	left:5
5	22662049	2	99	Reverse	right:1, left:1
3	22666622	5	147	Unknown	right:5
5	22667258	1	163	Unknown	right:1
5	22667471	1	99	Unknown	left:1
3	22667618	5	99	Unknown	left:5
5	22667837	1	147	Unknown	left:1
3	22669436	5	83	Unknown	right:5
5	22669460	2	99	Unknown	right:2
3	22670984	5	83	Unknown	right:5
5	22672259	1	99	Unknown	right:1
3	22673510	10	99	Reverse	right:5, left:5
5	22673581	2	163	Forward	right:1, left:1
3	22675543	5	163	Unknown	right:5
5	22676242	1	99	Unknown	left:1
5	22677897	2	83	Forward	left:1, right:1
5	22679941	1	83	Unknown	left:1
5	22680159	1	163	Unknown	right:1
3	22680581	10	83	Unknown	right:10
3	22681677	5	99	Unknown	left:5
5	22681742	1	147	Unknown	right:1
3	22685050	5	163	Unknown	right:5
3	22685101	5	99	Unknown	right:5
5	22689708	3	163	Uncertain or multiple	right:3
5	22689826	2	147	Uncertain or multiple	left:2
3	22690406	5	83	Unknown	right:5
5	22692573	2	163	Forward	right:1, left:1
3	22694459	5	99	Unknown	left:5
5	22694503	1	163	Unknown	right:1
5	22695926	1	99	Unknown	left:1
5	22696656	1	83	Unknown	right:1
3	22698082	5	99	Unknown	left:5
5	22699093	1	163	Unknown	right:1
5	22699224	1	147	Unknown	left:1
3	22699499	5	99	Unknown	left:5
3	22700081	20	99	Uncertain or multiple	left:20
3	22701198	5	83	Unknown	right:5
5	22701512	1	147	Unknown	right:1
3	22701713	5	83	Unknown	right:5
3	22702433	5	99	Unknown	left:5
3	22702770	10	163	Forward	right:5, left:5
5	22702857	1	99	Unknown	left:1
3	22702996	5	83	Unknown	left:5
3	22703002	5	163	Unknown	right:5
3	22704488	10	83	Forward	left:5, right:5
5	22704751	1	99	Unknown	right:1
3	22705201	10	147	Reverse	left:5, right:5
5	22708301	1	163	Unknown	right:1
3	22712147	5	99	Unknown	left:5
3	22712580	10	147	Reverse	left:5, right:5
5	22713362	1	163	Unknown	right:1
